time_step,pos_x,pos_z,eye_pos_valid,eye_pos_x,eye_pos_y
0,-464.549988,-1216.650024,1,574.998291,468.413757
0.10498,-464.552734,-1216.647705,0,0,0
0.10791,-464.553741,-1216.647095,0,0,0
0.106934,-464.553802,-1216.646851,1,1074.274292,366.155579
0.104492,-464.553131,-1216.647461,1,1075.233032,338.171387
0.112305,-464.552399,-1216.648071,1,1266.547607,257.317474
0.102051,-464.552307,-1216.647949,1,1275.474121,249.341965
0.100586,-464.552917,-1216.647461,1,1276.289307,243.371689
0.103516,-464.553711,-1216.646973,1,1242.698608,416.71991
0.101562,-464.553955,-1216.646729,1,1238.196411,406.318054
0.102051,-464.553436,-1216.647339,1,1236.984375,402.994843
0.103027,-464.552765,-1216.647705,1,1240.901611,379.499847
0.104004,-464.552399,-1216.648071,1,1246.368652,374.166321
0.104492,-464.552704,-1216.647827,1,1309.758667,359.272491
0.102051,-464.553162,-1216.647217,1,1317.756714,357.112305
0.105469,-464.553406,-1216.647217,1,1316.117188,332.583618
0.100098,-464.553253,-1216.647217,1,1322.476685,340.262848
0.105469,-464.552917,-1216.647217,1,1315.291504,336.847839
0.105957,-464.552734,-1216.647217,1,1311.879883,334.440887
0.106934,-464.552765,-1216.647339,1,1210.410767,522.835815
0.103027,-464.552917,-1216.647217,1,1211.420044,525.852112
0.105469,-464.55304,-1216.647217,1,1127.963989,526.456848
0.104004,-464.55307,-1216.647217,1,1137.952759,539.649109
0.10498,-464.55307,-1216.647217,1,1161.018921,529.191589
0.100098,-464.55307,-1216.647217,1,1377.921997,372.152588
0.104492,-464.55304,-1216.647095,1,1359.109985,371.371887
0.106934,-464.55304,-1216.647217,1,1353.17981,369.315857
0.10498,-464.55304,-1216.647217,1,1346.659546,363.686859
0.101074,-464.55307,-1216.647217,1,1342.661499,363.837616
0.105957,-464.55307,-1216.647217,1,1370.376099,354.650085
0.103516,-464.55307,-1216.647217,1,1368.474854,353.737183
0.104492,-464.55304,-1216.647217,1,1369.445679,354.682831
0.102539,-464.55304,-1216.647217,1,1366.65918,350.609619
0.10498,-464.55304,-1216.647217,1,1363.141479,350.442505
0.103027,-464.55307,-1216.647339,1,1368.098145,350.296204
0.105469,-464.55307,-1216.647217,1,1364.797485,355.169312
0.102051,-464.55307,-1216.647217,1,1365.629517,354.477753
0.103516,-464.55307,-1216.647217,1,1358.826538,356.437653
0.10498,-464.55307,-1216.647217,1,1362.843628,350.893005
0.105469,-464.55307,-1216.647217,1,1367.874756,345.533997
0.100586,-464.55304,-1216.647217,1,1369.544678,334.274597
0.10498,-464.55304,-1216.647095,1,1360.028931,330.36084
0.103516,-464.55307,-1216.647217,1,1361.050903,332.232056
0.103027,-464.55307,-1216.647217,1,1360.920288,326.699493
0.105469,-464.55307,-1216.647217,1,1346.25293,339.415192
0.101562,-464.55307,-1216.647217,1,1337.861694,333.712952
0.10791,-464.55304,-1216.647217,1,1344.090454,335.858246
0.107422,-464.553131,-1216.647217,1,1344.608643,326.222809
0.103516,-464.553467,-1216.646973,1,1334.050659,324.745056
0.105469,-464.554474,-1216.646362,1,1234.652832,-164.49408
0.103516,-464.556549,-1216.644653,1,1234.652832,-164.49408
0.108887,-464.560516,-1216.641479,1,1234.652832,-164.49408
0.104004,-464.56604,-1216.636963,1,1234.652832,-164.49408
0.103027,-464.573181,-1216.631226,1,1234.652832,-164.49408
0.103027,-464.58197,-1216.624023,0,0,0
0.102539,-464.592224,-1216.615479,0,0,0
0.102051,-464.603943,-1216.606323,0,0,0
0.100586,-464.617004,-1216.595581,0,0,0
0.109863,-464.632996,-1216.582642,0,0,0
0.10498,-464.649841,-1216.569092,0,0,0
0.100098,-464.667419,-1216.55481,0,0,0
0.102051,-464.686768,-1216.539185,0,0,0
0.100098,-464.707062,-1216.522461,0,0,0
0.11084,-464.731201,-1216.502808,0,0,0
0.113281,-464.75766,-1216.481323,0,0,0
0.10791,-464.784607,-1216.459473,0,0,0
0.107422,-464.812805,-1216.436768,0,0,0
0.104492,-464.841736,-1216.413208,0,0,0
0.111328,-464.874207,-1216.386963,1,930.325073,286.176239
0.102051,-464.905396,-1216.361816,1,1072.007202,256.867615
0.106934,-464.939545,-1216.334229,1,1245.628906,228.034637
0.105957,-464.974701,-1216.305542,1,1150.684448,315.055786
0.10791,-465.012085,-1216.275146,1,1047.079834,456.9133
0.108887,-465.051056,-1216.24353,1,1055.330078,453.223969
0.100586,-465.088623,-1216.213135,1,1054.458496,455.584045
0.100098,-465.126984,-1216.182007,1,1082.113281,463.102295
0.101074,-465.167175,-1216.149658,1,832.677795,384.804749
0.102539,-465.209381,-1216.115479,1,845.658386,394.096985
0.100098,-465.253571,-1216.079468,1,821.338684,373.3862
0.109375,-465.309296,-1216.03418,1,824.380798,367.412964
0.109863,-465.381531,-1215.975708,1,829.968384,370.39444
0.100586,-465.472504,-1215.901978,1,830.472351,369.768402
0.102051,-465.596741,-1215.801025,1,894.852966,376.774231
0.102051,-465.753296,-1215.673828,1,1131.27063,444.056976
0.108887,-465.956787,-1215.507935,1,1130.047485,439.455231
0.106445,-466.19046,-1215.316772,1,1128.784546,441.879395
0.105957,-466.459625,-1215.096191,1,1127.167358,483.926544
0.105469,-466.760742,-1214.848755,1,1125.313843,486.867798
0.103516,-467.091248,-1214.576294,1,1131.978271,485.344604
0.105469,-467.460938,-1214.270752,1,1138.79248,488.320312
0.11084,-467.885895,-1213.917847,1,1136.486206,486.923981
0.105957,-468.328522,-1213.54834,1,1132.755981,480.683258
0.11084,-468.826447,-1213.129883,1,1145.46521,481.971588
0.109375,-469.348724,-1212.686523,1,1138.807739,477.5979
0.10791,-469.872437,-1212.235962,1,1139.703613,473.584656
