time_step,pos_x,pos_z,eye_pos_valid,eye_pos_x,eye_pos_y
0,-420.940002,-476.269989,1,1200.647217,298.774475
0.107941,-420.936401,-476.272461,1,1199.657104,160.586472
0.107361,-420.93512,-476.273315,1,1188.750244,-244.312332
0.106598,-420.934937,-476.273407,1,1195.357544,470.841187
0.103912,-420.935638,-476.272919,1,1268.687012,367.128052
0.112274,-420.936554,-476.272339,1,1401.714355,216.393753
0.101685,-420.936554,-476.272247,1,1390.887695,227.47197
0.100891,-420.935913,-476.272766,1,1407.721313,117.865318
0.10968,-420.934998,-476.273407,1,1405.964111,122.153595
0.10556,-420.934692,-476.273621,1,1406.150146,131.04306
0.107849,-420.935242,-476.273224,1,1415.05188,131.765518
0.105133,-420.936005,-476.272736,1,1418.113647,133.174377
0.104126,-420.936279,-476.272552,1,1049.973633,309.684296
0.106781,-420.935913,-476.272827,1,1055.309082,321.145782
0.105499,-420.935333,-476.273193,1,1168.016113,377.283569
0.103943,-420.935059,-476.273376,1,1236.620605,55.264107
0.10434,-420.935181,-476.273285,1,1236.620605,55.264107
0.107513,-420.935516,-476.273132,1,1236.620605,55.264107
0.10437,-420.935638,-476.273041,1,1236.620605,55.264107
0.105225,-420.935547,-476.273071,1,1236.620605,55.264107
0.106293,-420.935333,-476.273224,0,0,0
0.105164,-420.935242,-476.273346,0,0,0
0.105164,-420.935211,-476.273376,0,0,0
0.105652,-420.935211,-476.273315,0,0,0
0.115753,-420.935242,-476.273315,0,0,0
0.100067,-420.935272,-476.273315,0,0,0
0.104767,-420.935272,-476.273315,0,0,0
0.106995,-420.935242,-476.273315,0,0,0
0.106842,-420.935242,-476.273315,1,1594.920532,217.893448
0.107605,-420.935242,-476.273285,1,1271.497314,310.369934
0.108521,-420.935242,-476.273346,1,1267.566528,355.034058
0.105774,-420.935242,-476.273315,1,1270.873169,370.408325
0.100342,-420.935242,-476.273315,1,1432.451538,254.452881
0.100128,-420.935242,-476.273315,1,1471.711548,53.18576
0.109253,-420.935242,-476.273346,1,1230.309326,3.436296
0.108398,-420.935242,-476.273285,1,1421.658325,167.603897
0.100433,-420.935242,-476.273285,1,1423.815063,226.020996
0.102448,-420.935242,-476.273315,1,1432.654053,224.383728
0.100281,-420.935242,-476.273315,1,1484.568604,220.269135
0.101837,-420.935242,-476.273346,1,1482.375,219.172806
0.10257,-420.935242,-476.273285,1,1467.747314,211.56514
0.101074,-420.935242,-476.273315,1,1511.364746,222.421188
