time_step,pos_x,pos_z,eye_pos_valid,eye_pos_x,eye_pos_y
0,-464.549988,-1216.650024,1,-300.120056,-32.187904
0.102539,-464.552704,-1216.647827,1,1522.913086,232.422577
0.106934,-464.553711,-1216.647095,1,722.004883,222.183823
0.10498,-464.553833,-1216.646851,1,1115.331055,154.175339
0.106445,-464.553223,-1216.647339,1,1097.244019,151.187912
0.106934,-464.55249,-1216.647949,1,554.031067,208.408142
0.10498,-464.552338,-1216.648071,1,561.314636,206.394852
0.105957,-464.552917,-1216.647583,1,1659.511963,213.185501
0.100586,-464.55368,-1216.646973,1,1733.719849,219.522583
0.105957,-464.553986,-1216.646729,1,-197.874329,670.855103
0.105957,-464.553467,-1216.647217,1,1329.839233,450.027313
0.10791,-464.552734,-1216.647827,1,1407.523315,257.990631
0.106934,-464.552429,-1216.648071,1,1425.429077,228.804184
0.105957,-464.552765,-1216.647827,1,1252.590332,245.988602
0.103027,-464.553223,-1216.647217,1,1452.753296,241.684402
0.101074,-464.553436,-1216.647217,1,1770.345581,133.940018
0.100098,-464.553284,-1216.647217,1,1761.620239,203.280685
0.105469,-464.552948,-1216.647217,1,1669.858643,178.904755
0.108398,-464.552765,-1216.647217,1,1389.094116,217.249252
0.108398,-464.552826,-1216.647339,1,1525.302124,204.126083
0.103516,-464.552979,-1216.647217,1,1525.302124,204.126083
0.104004,-464.553101,-1216.647217,1,1298.478638,346.277496
0.108398,-464.553131,-1216.647217,1,1150.142944,281.817963
0.106934,-464.553101,-1216.647217,1,1200.424438,242.348663
0.106445,-464.553101,-1216.647217,1,995.174622,313.897583
0.102051,-464.55304,-1216.647217,1,1007.926636,283.920746
0.106934,-464.55304,-1216.647217,1,1049.629639,434.943542
0.106934,-464.55304,-1216.647217,1,892.06012,349.308868
0.106445,-464.55307,-1216.647217,1,785.603455,314.292755
0.103027,-464.553101,-1216.647217,1,789.435059,375.434235
0.102051,-464.55307,-1216.647217,1,1394.112427,387.481384
0.100586,-464.55307,-1216.647217,1,1357.081787,383.308655
0.101562,-464.55307,-1216.647217,1,1508.354858,474.851227
0.105957,-464.55307,-1216.647217,1,1420.784668,342.639435
0.103027,-464.55307,-1216.647217,1,1443.086548,355.031738
0.101074,-464.553101,-1216.647339,1,1482.669434,375.676849
0.103516,-464.553101,-1216.647217,1,1542.201904,344.42572
0.102539,-464.553131,-1216.647217,1,1567.730469,349.744873
0.100586,-464.553131,-1216.647217,1,1414.971558,312.8479
0.102051,-464.553101,-1216.647217,1,1124.475708,419.721985
0.100098,-464.553101,-1216.647217,1,1130.607056,415.188965
0.104492,-464.55304,-1216.647217,1,1124.015869,380.206146
0.104492,-464.553162,-1216.647217,1,1260.582642,197.297638
0.105469,-464.553497,-1216.646973,1,1248.871826,152.001144
0.102539,-464.554474,-1216.64624,1,1248.69812,160.050934
0.105957,-464.556732,-1216.644531,1,1269.663208,172.988922
0.102539,-464.560486,-1216.641479,1,1277.539429,269.545746
0.10498,-464.565979,-1216.637085,1,1314.182495,284.706238
0.102539,-464.573029,-1216.63147,1,1217.625244,203.958237
0.100098,-464.581543,-1216.624756,1,1195.023438,321.554718
0.105957,-464.592163,-1216.616089,1,1126.451538,401.069122
0.10498,-464.604309,-1216.606323,1,1134.18042,379.142181
0.105469,-464.618134,-1216.595337,1,989.386169,358.570923
0.105469,-464.633606,-1216.583008,1,1000.903137,345.093506
0.103516,-464.65036,-1216.56958,1,1100.771362,324.832031
0.104492,-464.668854,-1216.55481,1,413.61853,304.963715
0.108887,-464.689667,-1216.538208,1,372.224762,298.399323
