time_step,pos_x,pos_z,eye_pos_valid,eye_pos_x,eye_pos_y
0,-420.940002,-476.269989,1,382.923523,120.222618
0.101562,-420.936554,-476.2724,0,0,0
0.105469,-420.935242,-476.273285,0,0,0
0.105469,-420.934906,-476.273438,0,0,0
0.103516,-420.935547,-476.27298,0,0,0
0.105469,-420.936432,-476.27243,0,0,0
0.103516,-420.936615,-476.272217,0,0,0
0.105469,-420.936035,-476.272675,0,0,0
0.103516,-420.935089,-476.273346,0,0,0
0.105469,-420.934692,-476.27359,0,0,0
0.105469,-420.93515,-476.273346,0,0,0
0.101562,-420.935852,-476.272827,0,0,0
0.103516,-420.936279,-476.272552,0,0,0
0.101562,-420.936035,-476.272705,0,0,0
0.105469,-420.935486,-476.273102,0,0,0
0.105469,-420.93512,-476.273376,0,0,0
0.105469,-420.93512,-476.273315,0,0,0
0.103516,-420.935425,-476.273163,0,0,0
0.105469,-420.935608,-476.27301,0,0,0
0.103516,-420.935608,-476.27301,0,0,0
0.103516,-420.935425,-476.273193,0,0,0
0.101562,-420.935242,-476.273315,0,0,0
0.103516,-420.935211,-476.273315,0,0,0
0.103516,-420.935211,-476.273315,0,0,0
0.103516,-420.935242,-476.273315,0,0,0
0.103516,-420.935272,-476.273285,0,0,0
0.105469,-420.935272,-476.273315,0,0,0
0.107422,-420.935242,-476.273315,0,0,0
0.105469,-420.935211,-476.273285,0,0,0
0.105469,-420.935242,-476.273315,0,0,0
0.105469,-420.935242,-476.273315,0,0,0
0.105469,-420.935242,-476.273315,0,0,0
0.103516,-420.935242,-476.273315,1,1116.055908,303.666046
0.103516,-420.935242,-476.273346,1,916.680786,271.22818
0.105469,-420.935242,-476.273285,1,828.412354,232.101303
0.103516,-420.935242,-476.273346,1,822.573364,234.568237
0.101562,-420.935242,-476.273315,1,355.257019,279.605591
0.103516,-420.935242,-476.273315,1,219.803268,328.243774
0.103516,-420.935242,-476.273346,1,214.784088,326.301727
0.103516,-420.935242,-476.273315,1,216.916626,325.592834
0.103516,-420.935242,-476.273315,1,1255.475342,109.81057
0.103516,-420.935242,-476.273346,1,1301.811523,112.061508
0.103516,-420.935242,-476.273315,1,1301.540527,110.482674
0.103516,-420.935242,-476.273315,1,1366.979004,63.437927
0.103516,-420.935242,-476.273346,1,1359.285767,63.700928
0.103516,-420.935242,-476.273315,1,1332.741211,78.838776
0.103516,-420.935242,-476.273315,1,1332.832886,79.349396
0.103516,-420.935242,-476.273315,1,1306.900024,64.65123
0.103516,-420.935242,-476.273315,1,1286.076782,47.221359
0.105469,-420.935242,-476.273315,1,1287.150391,47.535683
0.103516,-420.935242,-476.273315,1,1387.560913,246.28447
0.103516,-420.935242,-476.273315,1,1380.245972,237.697632
