time_step,pos_x,pos_z,eye_pos_valid,eye_pos_x,eye_pos_y
0,-420.940002,-476.269989,0,0,0
0.100067,-420.936371,-476.272491,0,0,0
0.103943,-420.93515,-476.273315,0,0,0
0.103516,-420.934937,-476.273407,0,0,0
0.102966,-420.935577,-476.27298,0,0,0
0.103943,-420.936432,-476.272369,0,0,0
0.105499,-420.936615,-476.272247,0,0,0
0.102478,-420.936005,-476.272736,0,0,0
0.105652,-420.935059,-476.273346,0,0,0
0.104492,-420.934723,-476.273651,0,0,0
0.10025,-420.93515,-476.273346,0,0,0
0.101501,-420.935822,-476.272827,0,0,0
0.100708,-420.936279,-476.272552,0,0,0
0.103638,-420.936066,-476.272675,0,0,0
0.106018,-420.935516,-476.273132,0,0,0
0.105408,-420.93512,-476.273376,0,0,0
0.106781,-420.93512,-476.273315,0,0,0
0.105591,-420.935425,-476.273163,0,0,0
0.107178,-420.935608,-476.27301,0,0,0
0.103546,-420.935608,-476.273041,0,0,0
0.107086,-420.935425,-476.273193,0,0,0
0.105927,-420.935242,-476.273346,0,0,0
0.1073,-420.935211,-476.273346,0,0,0
0.100372,-420.935211,-476.273346,0,0,0
0.105438,-420.935242,-476.273315,0,0,0
0.106018,-420.935272,-476.273346,0,0,0
0.100647,-420.935272,-476.273315,0,0,0
0.100189,-420.935211,-476.273315,0,0,0
0.100433,-420.935242,-476.273315,1,996.110657,88.734283
0.101929,-420.935242,-476.273346,1,1299.216675,-28.677696
0.107788,-420.935242,-476.273315,1,1327.783691,-37.262463
0.10083,-420.935242,-476.273315,1,1340.243408,-41.163597
0.102814,-420.935242,-476.273315,1,1257.265381,-75.590881
0.107452,-420.935242,-476.273285,1,1295.667725,-234.121399
0.107147,-420.935242,-476.273315,1,1295.667725,-234.121399
0.100006,-420.935242,-476.273315,1,1295.667725,-234.121399
0.101746,-420.935242,-476.273285,1,1295.667725,-234.121399
0.101074,-420.935242,-476.273346,1,1295.667725,-234.121399
0.101746,-420.935242,-476.273315,0,0,0
0.100922,-420.935242,-476.273346,0,0,0
0.100067,-420.935242,-476.273315,1,982.183167,295.686218
0.104004,-420.935242,-476.273285,1,968.347778,301.797729
0.10199,-420.935242,-476.273315,1,970.781982,313.927917
0.102478,-420.935242,-476.273346,1,993.601318,265.726044
0.101654,-420.935242,-476.273346,1,1021.84375,157.086441
