time_step,pos_x,pos_z,eye_pos_valid,eye_pos_x,eye_pos_y
0,-315.390015,1173.160034,1,1603.10437,-117.495842
0.107422,-315.392914,1173.164429,1,1665.758545,88.480591
0.101562,-315.397858,1173.171875,1,1557.0802,170.875687
0.101074,-315.402161,1173.178101,1,1162.779297,404.649567
0.100098,-315.404114,1173.180664,1,1104.486816,428.402008
0.11084,-315.403046,1173.178345,1,1349.873657,267.48999
0.100098,-315.400482,1173.173828,1,1380.280762,289.210541
0.109375,-315.398346,1173.170654,1,1431.533447,265.120728
0.111328,-315.398224,1173.171387,1,1437.478027,255.360764
0.110352,-315.399719,1173.174683,1,1472.53833,201.309998
0.109863,-315.401093,1173.177124,1,1503.371826,159.217819
0.100098,-315.401489,1173.177612,1,1647.160522,-207.00621
0.11084,-315.401093,1173.17627,1,1647.160522,-207.00621
0.108887,-315.400574,1173.174927,1,1647.160522,-207.00621
0.109863,-315.400452,1173.174927,1,1647.160522,-207.00621
0.100098,-315.400696,1173.175415,1,1647.160522,-207.00621
0.101074,-315.401062,1173.176147,0,0,0
0.101074,-315.401245,1173.17688,0,0,0
0.100586,-315.401306,1173.177002,0,0,0
0.101074,-315.401306,1173.17688,0,0,0
0.100586,-315.401276,1173.176758,0,0,0
0.100098,-315.401337,1173.176758,0,0,0
0.11084,-315.40155,1173.176758,0,0,0
0.102539,-315.401703,1173.176758,0,0,0
0.109863,-315.401855,1173.176758,1,1746.311279,587.651245
0.102051,-315.402008,1173.176758,1,1761.420532,644.118408
0.100098,-315.402039,1173.176758,1,1811.538452,731.972046
0.10791,-315.402039,1173.176758,1,1786.55603,857.415039
0.111328,-315.4021,1173.176758,1,1964.840454,914.881958
0.100586,-315.402252,1173.176758,1,1832.772217,823.005554
0.101074,-315.402405,1173.176758,1,1695.471191,617.60083
0.101562,-315.402557,1173.176758,1,1668.797241,512.876831
0.101562,-315.40271,1173.176758,1,1660.990967,448.742432
0.104004,-315.402893,1173.176758,1,1601.842041,405.029266
0.100586,-315.403015,1173.176758,1,1581.94458,405.680115
0.105469,-315.403198,1173.176758,1,1559.553955,374.179718
0.103027,-315.40332,1173.176758,1,1540.445068,364.619843
