,0,1,2,3,4,5
0,0.0,-420.93988,-476.27005,1.0,359.78961716981837,68.61800934339496
1,0.103699,-420.936218,-476.272614,1.0,374.1556451698184,101.74836434339497
2,0.100342,-420.935028,-476.273468,1.0,1297.9384521698184,147.80198434339496
3,0.105225,-420.934875,-476.27356,1.0,1307.0401361698184,223.265118343395
4,0.100403,-420.935608,-476.273041,1.0,1475.5873771698184,289.60307034339496
5,0.105835,-420.936523,-476.2724,1.0,1288.3891351698185,259.62168634339497
6,0.107544,-420.936676,-476.272278,1.0,1248.9983881698183,209.86115734339495
7,0.102051,-420.936005,-476.272827,1.0,1298.4484611698183,204.82235434339498
8,0.101929,-420.935059,-476.273438,1.0,1311.9767821698183,191.12089234339496
9,0.104187,-420.934692,-476.273712,1.0,1314.3003901698185,178.47041034339497
10,0.103516,-420.93512,-476.273407,1.0,1341.1352291698183,170.74514534339497
11,0.106995,-420.935883,-476.272858,1.0,1356.8355461698184,175.17582434339496
12,0.104736,-420.936279,-476.272614,1.0,1358.3853511698185,184.64726034339498
13,0.104248,-420.936005,-476.272827,1.0,1362.0948241698184,170.93899234339497
14,0.101685,-420.935455,-476.273193,1.0,1355.4802001698183,151.86980934339496
15,0.102417,-420.935089,-476.273438,1.0,1348.6628171698185,223.21880834339498
16,0.102112,-420.935089,-476.273376,1.0,1364.3119871698184,251.37595134339497
17,0.102661,-420.935394,-476.273224,1.0,1446.3765621698185,248.85303234339497
18,0.103027,-420.935638,-476.273041,1.0,1472.1239981698184,231.637303343395
19,0.103333,-420.935608,-476.273071,1.0,1499.2355711698183,207.68533834339496
20,0.103882,-420.935486,-476.273254,1.0,1426.0353751698185,147.17677034339496
21,0.102417,-420.935272,-476.273376,1.0,1529.0556391698185,94.59364034339498
22,0.102234,-420.935242,-476.273407,1.0,1058.0184081698185,567.864804343395
23,0.102722,-420.935242,-476.273407,1.0,1048.7986811698183,623.771191343395
24,0.104126,-420.935272,-476.273376,1.0,1048.0827391698183,625.043500343395
25,0.105896,-420.935303,-476.273376,1.0,1082.5348871698184,606.752057343395
26,0.105835,-420.935333,-476.273376,1.0,1533.3468991698185,395.81391634339496
27,0.10437,-420.935272,-476.273376,1.0,1516.8632561698184,413.63122334339494
28,0.107056,-420.935242,-476.273346,1.0,1500.9233151698184,412.669339343395
29,0.104248,-420.935272,-476.273346,1.0,1587.2562011698185,382.088200343395
30,0.104919,-420.935242,-476.273346,1.0,1569.7961181698183,378.014310343395
31,0.102356,-420.935272,-476.273376,1.0,1562.0475821698185,373.81918834339496
32,0.106689,-420.935272,-476.273376,1.0,1544.2492431698183,372.33580534339495
33,0.103577,-420.935242,-476.273376,1.0,1536.1145991698183,362.349004343395
34,0.102844,-420.935272,-476.273376,1.0,1535.3050291698185,362.45926834339497
35,0.104797,-420.935303,-476.273376,1.0,1524.4202631698183,365.47694934339495
36,0.101562,-420.935242,-476.273376,1.0,1530.9588371698185,365.278424343395
37,0.101074,-420.935272,-476.273346,1.0,1529.0223141698184,361.09354534339496
38,0.108398,-420.935272,-476.273376,1.0,1529.0359861698184,362.85674034339496
39,0.100037,-420.93515,-476.273468,1.0,1524.2028561698185,357.06651434339494
40,0.100891,-420.934753,-476.273682,1.0,1486.5291501698184,350.38017534339497
41,0.10199,-420.933807,-476.274323,1.0,1081.5837151698183,321.54689734339496
42,0.103149,-420.931885,-476.275665,1.0,946.7608391698184,298.44843834339497
43,0.108032,-420.928223,-476.278198,1.0,945.4095211698184,320.356119343395
44,0.100403,-420.922974,-476.281799,1.0,910.3393301698184,340.640817343395
45,0.102112,-420.915894,-476.286804,1.0,1432.3534911698184,157.65203634339497
46,0.100525,-420.907166,-476.292816,1.0,1417.4273431698184,139.54704034339497
47,0.102478,-420.896576,-476.300262,1.0,1410.9588371698185,160.19677434339496
48,0.102112,-420.884216,-476.308899,1.0,1324.2654781698184,177.94994834339496
49,0.101624,-420.8703,-476.318634,1.0,1319.9483391698184,189.00544434339497
50,0.102661,-420.854553,-476.329651,1.0,1323.2808591698183,195.43009734339498
51,0.10321,-420.837006,-476.341919,1.0,1326.7875731698184,196.70767734339495
52,0.102844,-420.817749,-476.355286,1.0,1327.1374261698184,196.99027734339495
53,0.103394,-420.796753,-476.369934,1.0,1350.0016841698184,178.11628434339497
54,0.103271,-420.7742,-476.385742,1.0,1355.8376211698185,177.09438834339497
55,0.102295,-420.750214,-476.402496,1.0,1359.5563711698185,182.17004134339496
56,0.102295,-420.72464,-476.42041,1.0,1412.8411611698184,212.14645934339495
57,0.10144,-420.697723,-476.439209,1.0,1459.1917471698184,278.577641343395
58,0.106201,-420.667847,-476.460114,1.0,1463.8295651698184,277.362492343395
59,0.105286,-420.636536,-476.481964,1.0,1439.5843261698185,290.893989343395
60,0.102295,-420.604523,-476.504272,1.0,1368.7669431698184,202.14632134339496
61,0.109253,-420.568695,-476.529236,1.0,1372.1260741698184,187.72192134339497
62,0.104675,-420.532745,-476.554321,1.0,1371.6121581698185,208.93831334339495
63,0.103455,-420.495636,-476.5802,1.0,1306.3028311698183,551.1816533433949
64,0.103638,-420.457001,-476.607178,1.0,1311.9623771698184,564.852155343395
65,0.103027,-420.417053,-476.635071,1.0,1304.4756831698185,568.494138343395
66,0.104675,-420.375,-476.664459,1.0,1304.5152341698183,578.351392343395
67,0.104614,-420.33139,-476.694855,1.0,1000.6556151698184,363.393632343395
68,0.106445,-420.285614,-476.726837,1.0,1005.0551511698184,363.236936343395
69,0.109436,-420.236816,-476.760864,1.0,922.0463011698184,367.147820343395
70,0.108032,-420.187134,-476.795502,1.0,920.3081411698184,366.850068343395
71,0.100769,-420.139404,-476.828827,1.0,921.3938351698184,361.868848343395
72,0.108154,-420.086731,-476.865631,1.0,931.8126581698184,346.44601334339495
73,0.107117,-420.03302,-476.903107,1.0,925.2237911698184,345.26972134339496
74,0.106812,-419.978027,-476.941498,1.0,922.9464471698184,348.837148343395
75,0.106934,-419.921478,-476.981018,1.0,922.6237541698184,342.020722343395
76,0.107544,-419.863068,-477.021759,1.0,918.4850821698184,344.327659343395
77,0.104919,-419.804688,-477.062531,1.0,921.6981561698184,344.98487734339494
78,0.103027,-419.745972,-477.103546,1.0,919.1183221698184,349.32421234339495
79,0.100647,-419.687378,-477.144501,1.0,897.0712641698184,360.986253343395
80,0.108704,-419.622528,-477.189789,1.0,898.3361571698184,361.79198534339497
81,0.106995,-419.55722,-477.235443,1.0,898.9928341698184,363.900884343395
82,0.109558,-419.488586,-477.283447,1.0,897.8206541698183,365.440640343395
83,0.106384,-419.419922,-477.331512,1.0,902.5248161698185,360.463605343395
84,0.109009,-419.346527,-477.382874,1.0,911.1879631698184,369.13536234339495
85,0.1073,-419.270355,-477.436127,1.0,919.2293451698184,361.405972343395
86,0.110535,-419.187225,-477.494354,1.0,917.2796991698184,369.10608434339497
87,0.107056,-419.101135,-477.554535,1.0,918.4916131698184,363.941678343395
88,0.10553,-419.009918,-477.618347,1.0,916.2667601698184,374.50677634339496
89,0.108337,-418.908783,-477.689026,1.0,916.4556631698184,367.49437434339495
90,0.108704,-418.799011,-477.765594,1.0,915.7137201698184,372.590703343395
91,0.102905,-418.687714,-477.843323,1.0,915.9065911698184,377.48293434339496
92,0.102905,-418.569611,-477.925934,1.0,914.8396361698184,383.489930343395
93,0.100586,-418.44754,-478.011444,1.0,915.4083001698184,383.13549534339495
94,0.112183,-418.303589,-478.112427,1.0,911.7720091698184,379.817513343395
95,0.113403,-418.149628,-478.220581,1.0,907.9704341698184,379.303838343395
96,0.100281,-418.006104,-478.321411,1.0,1031.9551141698184,365.804227343395
97,0.102173,-417.852264,-478.429474,1.0,1041.2642571698184,369.50288934339494
98,0.101624,-417.691315,-478.542725,1.0,1041.7089591698184,364.553979343395
99,0.105042,-417.516113,-478.665985,1.0,905.2068841698184,367.773339343395
100,0.103577,-417.334503,-478.793732,1.0,905.5472161698184,369.98061834339495
101,0.106567,-417.139038,-478.931519,1.0,904.2853751698184,366.57025234339494
102,0.104126,-416.939911,-479.071991,1.0,905.9199581698184,367.835591343395
103,0.111389,-416.718445,-479.228577,1.0,901.6136221698184,372.497353343395
104,0.104614,-416.502197,-479.381653,1.0,905.3948721698184,371.883477343395
105,0.104919,-416.277344,-479.540955,1.0,908.3503781698184,371.982648343395
106,0.105957,-416.041718,-479.708069,1.0,792.8608761698184,580.920575343395
107,0.105774,-415.797394,-479.881622,1.0,798.4268551698184,592.983289343395
108,0.104431,-415.545593,-480.060638,1.0,804.1768551698184,594.653790343395
109,0.105896,-415.276825,-480.251984,1.0,909.1847891698184,457.267636343395
110,0.104065,-414.99704,-480.451447,1.0,942.2529661698184,380.72472134339495
111,0.10498,-414.697662,-480.665375,1.0,903.5043691698183,378.363168343395
112,0.103271,-414.386719,-480.888397,1.0,905.0128531698184,371.606210343395
113,0.105774,-414.053894,-481.127869,1.0,902.4910031698184,375.34845834339495
114,0.104675,-413.713074,-481.374207,1.0,904.3968261698184,372.91464734339496
115,0.109741,-413.346008,-481.640961,1.0,904.4547481698183,376.13176034339494
116,0.103699,-412.991821,-481.899872,1.0,1157.4224601698184,472.77666934339493
