,0,1,2,3,4,5
0,0.0,-420.940002,-476.269989,1.0,1044.6110424644244,246.05941695040337
1,0.100586,-420.936432,-476.27243,1.0,1006.8637284644242,519.7630989504034
2,0.103516,-420.935181,-476.273285,1.0,1016.1784864644243,526.1069709504034
3,0.101562,-420.934906,-476.273438,1.0,1016.1587114644242,531.2608409504035
4,0.104492,-420.935547,-476.27298,1.0,1272.0852854644243,351.7833629504034
5,0.107422,-420.936432,-476.2724,1.0,1488.0801584644241,137.49968695040337
6,0.105469,-420.936646,-476.272278,1.0,1489.9130444644243,139.08758995040338
7,0.106445,-420.935974,-476.272736,1.0,1456.5575754644242,121.16953995040339
8,0.102539,-420.935059,-476.273346,1.0,1447.7980544644242,115.96060095040339
9,0.102539,-420.934692,-476.273651,1.0,1516.9805494644243,108.38294895040339
10,0.106445,-420.93515,-476.273315,1.0,1553.2907304644243,97.67918295040339
11,0.105469,-420.935883,-476.272766,1.0,1536.6952714644242,256.8134989504034
12,0.104492,-420.936279,-476.272522,1.0,1537.3214914644243,284.0576999504034
13,0.105469,-420.936005,-476.272705,1.0,1541.0758864644242,276.7249369504034
14,0.103516,-420.935394,-476.273102,1.0,1537.5489084644241,275.59584695040337
15,0.104492,-420.935089,-476.273346,1.0,1554.2838944644243,86.45483295040339
16,0.100586,-420.93512,-476.273285,1.0,1418.1542554644243,211.69518595040338
17,0.105469,-420.935425,-476.273132,1.0,1132.3059284644241,516.4549939504034
18,0.103516,-420.935608,-476.27298,1.0,1133.4403884644244,516.3106149504033
19,0.101562,-420.935577,-476.27298,1.0,1133.7386064644243,518.2210149504034
20,0.102539,-420.935425,-476.273163,1.0,1414.0802814644242,382.8245769504034
21,0.106445,-420.935242,-476.273285,1.0,1581.0246164644243,288.0738899504034
22,0.106445,-420.935211,-476.273315,1.0,1589.2256664644242,285.3471899504034
23,0.100586,-420.935242,-476.273315,1.0,1582.3404124644242,285.3124609504034
24,0.100586,-420.935242,-476.273285,1.0,1579.8048904644243,279.6125409504034
25,0.100586,-420.935272,-476.273285,1.0,1596.6193434644242,269.3902429504034
26,0.107422,-420.935272,-476.273285,1.0,1607.4910474644241,252.79611095040337
27,0.103516,-420.935242,-476.273285,1.0,1602.5117994644243,250.16091095040338
28,0.100586,-420.935242,-476.273285,1.0,1602.3573804644243,251.42130995040338
29,0.102539,-420.935242,-476.273285,1.0,1604.2190744644242,251.49879395040338
30,0.101562,-420.935242,-476.273285,1.0,997.1057324644242,317.3046639504034
31,0.101562,-420.935242,-476.273254,1.0,994.6206864644242,323.6518319504034
32,0.105469,-420.935242,-476.273285,1.0,1000.8486524644243,314.32424095040335
33,0.103516,-420.935242,-476.273285,1.0,1596.1118974644241,247.67360595040338
34,0.101562,-420.935242,-476.273285,1.0,1589.4151194644242,248.10030295040337
35,0.101562,-420.935242,-476.273285,1.0,1587.2596024644242,249.5950229504034
36,0.106445,-420.935211,-476.273254,1.0,1580.6072584644241,247.3039159504034
37,0.107422,-420.935242,-476.273285,1.0,1578.8881424644242,245.1539379504034
38,0.105469,-420.935242,-476.273285,1.0,1583.9903154644242,247.8376989504034
39,0.103516,-420.935242,-476.273285,1.0,1590.4038894644243,251.12090195040338
40,0.106445,-420.935242,-476.273285,1.0,1595.1502274644242,248.82616395040338
41,0.103516,-420.935242,-476.273285,1.0,1600.1330154644243,254.2856969504034
42,0.102539,-420.935242,-476.273285,1.0,1604.3708084644243,257.2726209504034
43,0.103516,-420.935242,-476.273285,1.0,1602.5005694644242,253.8153069504034
44,0.102539,-420.935242,-476.273285,1.0,1598.7853594644241,253.0825039504034
45,0.104492,-420.935242,-476.273285,1.0,1600.4622394644243,251.39583495040338
46,0.101562,-420.93512,-476.273346,1.0,1597.2962234644242,254.8756859504034
47,0.106445,-420.934906,-476.273499,1.0,1595.3607984644243,258.52776295040337
48,0.105469,-420.934143,-476.274017,1.0,1595.1151934644242,255.6713249504034
49,0.104492,-420.932556,-476.275055,1.0,1561.5960284644243,135.1013079504034
50,0.100586,-420.929749,-476.276978,1.0,1561.5960284644243,135.1013079504034
51,0.100586,-420.925201,-476.280182,1.0,1025.7201124644243,434.99820595040336
52,0.104492,-420.918671,-476.28476,1.0,1026.3175854644242,493.66757895040337
53,0.102539,-420.91037,-476.290619,1.0,1009.1358234644242,469.77893795040336
54,0.103516,-420.900269,-476.297699,1.0,925.2491654644242,290.9809639504034
55,0.104492,-420.888184,-476.306152,1.0,923.6491894644242,292.79942995040335
56,0.106445,-420.874023,-476.31604,1.0,1500.3919264644242,169.87102495040338
57,0.106445,-420.858154,-476.327209,1.0,1499.3462724644241,166.3503749504034
58,0.105469,-420.840698,-476.339447,1.0,1457.0945634644243,109.13859895040338
59,0.104492,-420.821564,-476.352814,1.0,1457.3520094644243,110.30768495040338
60,0.104492,-420.800446,-476.367584,1.0,1459.7007644644243,113.53280595040339
61,0.103516,-420.778259,-476.383179,1.0,1561.3395584644243,101.79426095040338
62,0.104492,-420.754059,-476.400085,1.0,1556.3435864644243,106.60315995040338
63,0.107422,-420.727417,-476.418793,1.0,1562.2025954644241,109.2273439504034
64,0.106445,-420.69928,-476.438568,1.0,1554.7680254644242,107.98065095040339
65,0.105469,-420.669464,-476.459412,1.0,1553.6305744644242,107.65032895040338
66,0.104492,-420.63858,-476.481018,1.0,1523.6321604644243,128.90102495040338
67,0.101562,-420.607025,-476.503143,1.0,1489.2172434644242,144.1654759504034
68,0.107422,-420.572052,-476.527649,1.0,1153.3795364644243,518.4169079504034
69,0.106445,-420.535248,-476.553467,1.0,1107.0614214644243,547.1220769504034
70,0.100586,-420.499451,-476.578552,1.0,1107.1425974644244,550.5776439504034
71,0.107422,-420.459442,-476.606567,1.0,1144.5915114644242,489.47141195040336
72,0.105469,-420.418274,-476.635437,1.0,1145.7238354644242,492.22638595040337
73,0.101562,-420.377289,-476.664154,1.0,864.3498734644243,469.44574695040336
74,0.100586,-420.335022,-476.693787,1.0,867.3006784644242,472.0126719504034
75,0.107422,-420.286652,-476.727783,1.0,254.02836346442422,388.8935619504034
76,0.104492,-420.235107,-476.763855,1.0,253.93256846442424,392.65592095040336
77,0.101562,-420.176727,-476.804932,1.0,254.29486546442422,388.0073009504034
78,0.100586,-420.105682,-476.854828,1.0,893.8181964644242,345.70436795040337
79,0.108398,-420.004883,-476.925598,1.0,918.9602244644242,323.51633395040335
80,0.100586,-419.881042,-477.012604,1.0,924.3241164644243,326.4345469504034
81,0.106445,-419.714508,-477.129669,1.0,920.3315014644243,321.9457009504034
82,0.100586,-419.52124,-477.265747,1.0,1147.2084544644242,481.1532969504034
83,0.100586,-419.295959,-477.424377,1.0,1141.7523394644243,480.8398199504034
84,0.101562,-419.035431,-477.608032,1.0,1141.6197704644242,480.1948309504034
85,0.110352,-418.711121,-477.836853,1.0,1142.5949294644242,483.9725719504034
86,0.100586,-418.38089,-478.07019,1.0,998.0813794644242,466.6998359504034
87,0.106445,-417.995789,-478.342651,1.0,941.4109084644242,459.3053049504034
88,0.102539,-417.590271,-478.630341,1.0,942.1372874644243,461.2229679504034
89,0.101562,-417.167542,-478.931244,1.0,948.0491534644242,458.4877689504034
90,0.100586,-416.730865,-479.2435,1.0,944.3640944644243,458.0583569504034
91,0.109375,-416.237701,-479.597839,1.0,936.4491164644243,406.9307169504034
92,0.102539,-415.76825,-479.936859,1.0,926.9460034644243,323.78664295040335
93,0.101562,-415.291534,-480.282562,1.0,926.9706004644243,324.44270995040335
94,0.102539,-414.806976,-480.635406,1.0,928.3120924644243,300.8210519504034
95,0.105469,-414.295654,-481.009277,1.0,928.3120924644243,300.8210519504034
96,0.102539,-413.800201,-481.373047,1.0,1143.3036694644243,466.2186039504034
97,0.102539,-413.30304,-481.739563,1.0,1147.8341874644243,520.9498359504034
98,0.105469,-412.790009,-482.119629,1.0,1147.7542314644243,520.4265209504034
99,0.103516,-412.284058,-482.496338,1.0,1081.7541094644243,510.7454899504034
100,0.101562,-411.788757,-482.867065,1.0,999.6290484644243,478.2759159504034
101,0.100586,-411.295624,-483.238007,1.0,996.7362864644242,478.0112369504034
102,0.103516,-410.787537,-483.622253,1.0,1001.2602734644242,475.8944159504034
103,0.104492,-410.273651,-484.013092,1.0,999.6485794644242,472.9509349504034
104,0.106445,-409.747711,-484.415527,1.0,996.2112014644242,477.9029609504034
105,0.107422,-409.215424,-484.825653,1.0,994.1938064644243,475.0163029504034
106,0.106445,-408.691467,-485.232361,1.0,1242.8759354644242,506.6166449504034
107,0.103516,-408.173462,-485.637665,1.0,1239.2886554644242,505.1766429504034
108,0.106445,-407.646149,-486.053528,1.0,1235.9898264644241,505.8168099504034
109,0.106445,-407.114532,-486.476349,1.0,1122.266316464424,489.6333689504034
110,0.108398,-406.57608,-486.908417,1.0,1025.829853464424,484.47424995040336
111,0.105469,-406.052185,-487.332214,1.0,1025.2790114644242,483.5112679504034
112,0.110352,-405.499756,-487.783234,1.0,1024.3465164644242,484.76828695040336
113,0.105469,-404.969818,-488.21991,1.0,1026.7293894644242,480.7428049504034
114,0.107422,-404.432495,-488.667236,1.0,1204.9729814644243,476.9284429504034
115,0.106445,-403.899536,-489.115631,1.0,1188.1635324644242,470.0239629504034
116,0.107422,-403.36142,-489.573517,1.0,999.6426584644242,423.6030649504034
117,0.105469,-402.829803,-490.030914,1.0,998.5069774644243,417.5860969504034
118,0.109375,-402.282776,-490.50708,1.0,997.4461864644243,418.5893929504034
119,0.107422,-401.744568,-490.98111,1.0,1162.9899484644243,455.0211859504034
120,0.104492,-401.218353,-491.450134,1.0,1166.9231764644242,452.8597479504034
