,0,1,2,3,4,5
0,0.0,-315.390015,1173.160034,1.0,1595.5396052764013,20.314975947629257
1,0.105347,-315.392914,1173.164551,0.0,10.388116276401206,60.93152994762926
2,0.110474,-315.398346,1173.172485,0.0,10.388116276401206,60.93152994762926
3,0.101685,-315.402496,1173.178589,0.0,10.388116276401206,60.93152994762926
4,0.102417,-315.404144,1173.180664,0.0,10.388116276401206,60.93152994762926
5,0.100464,-315.403015,1173.178223,0.0,10.388116276401206,60.93152994762926
6,0.100708,-315.400421,1173.173706,0.0,10.388116276401206,60.93152994762926
7,0.102905,-315.398376,1173.170654,0.0,10.388116276401206,60.93152994762926
8,0.102051,-315.398102,1173.171265,0.0,10.388116276401206,60.93152994762926
9,0.109253,-315.399445,1173.174194,0.0,10.388116276401206,60.93152994762926
10,0.101074,-315.400848,1173.17688,1.0,1040.2695862764012,448.11967094762923
11,0.101318,-315.401428,1173.177734,1.0,1013.4816222764013,499.82148394762925
12,0.103027,-315.401215,1173.176758,1.0,1015.4551942764012,489.10312994762927
13,0.110474,-315.400665,1173.175415,1.0,1071.7157532764013,418.52454794762923
14,0.10083,-315.400391,1173.174805,1.0,1091.0703672764012,418.0891229476293
15,0.101318,-315.400543,1173.175171,1.0,1372.3668762764012,174.70621894762925
16,0.108032,-315.400909,1173.17627,1.0,1414.1942682764013,208.31940794762926
17,0.101196,-315.401184,1173.177002,1.0,1440.0978332764012,184.37507994762927
18,0.101562,-315.401276,1173.177124,1.0,1471.316339276401,184.53408394762926
19,0.103516,-315.401276,1173.177124,1.0,1452.686334276401,197.78618994762925
20,0.106812,-315.401245,1173.17688,1.0,1512.952325276401,-114.91283005237074
21,0.10144,-315.401276,1173.17688,1.0,1512.952325276401,-114.91283005237074
22,0.10144,-315.401398,1173.17688,1.0,1513.1747372764012,298.03260394762924
23,0.102173,-315.401611,1173.17688,1.0,1518.1235902764013,302.5320239476292
24,0.108398,-315.401794,1173.17688,1.0,1545.139825276401,294.4110979476293
25,0.101807,-315.401917,1173.17688,1.0,1538.819757276401,323.88712694762927
26,0.103027,-315.402008,1173.17688,1.0,1593.542291276401,321.48493594762925
27,0.102173,-315.402008,1173.17688,1.0,1562.2047662764012,343.0059319476293
28,0.100952,-315.402008,1173.17688,1.0,1545.7896052764013,335.51041794762926
29,0.102539,-315.402161,1173.17688,1.0,1540.3462462764012,328.12128794762924
30,0.103394,-315.402313,1173.17688,1.0,1558.2302792764012,301.41962794762924
31,0.10022,-315.402466,1173.17688,1.0,1557.6908502764013,298.3881799476293
32,0.110352,-315.402649,1173.17688,1.0,1548.658013276401,298.4018209476293
33,0.102051,-315.402802,1173.177002,1.0,969.9205262764012,326.9229239476293
34,0.103638,-315.403076,1173.177734,1.0,975.2362612764013,327.22068394762925
35,0.108887,-315.4039,1173.179321,1.0,1173.697686276401,320.06449494762927
36,0.103027,-315.405243,1173.182251,1.0,1415.9600152764012,332.05381394762924
37,0.102051,-315.407379,1173.186523,1.0,1502.8953182764012,330.90824494762927
38,0.103149,-315.410614,1173.193237,1.0,1519.0366762764013,324.41520294762927
39,0.100708,-315.415009,1173.202148,1.0,1482.7429742764011,332.24027594762924
40,0.10144,-315.420624,1173.213501,1.0,1070.761041276401,472.2399709476293
41,0.100342,-315.42746,1173.227417,1.0,1067.6061342764012,470.70222094762926
42,0.108032,-315.436096,1173.245117,1.0,1069.4402402764013,471.36863294762924
43,0.102661,-315.445526,1173.26416,1.0,1069.8313532764012,464.2205619476293
44,0.103027,-315.456299,1173.286011,1.0,1071.1483702764012,465.43305594762927
45,0.102295,-315.46817,1173.310059,1.0,1070.0183652764013,466.53629694762924
46,0.109863,-315.483002,1173.340088,1.0,1072.0595032764013,464.35691494762926
47,0.103149,-315.500549,1173.375732,1.0,1071.1448302764013,464.09086194762926
48,0.106812,-315.527496,1173.430542,1.0,1071.8213442764013,457.02073294762926
49,0.101685,-315.568451,1173.513672,1.0,1069.2981502764012,458.15043294762927
50,0.101562,-315.628265,1173.63501,1.0,1073.783013276401,457.56965294762927
51,0.103149,-315.708679,1173.797485,1.0,1137.0289852764013,498.0749629476293
52,0.104004,-315.809601,1174.001343,1.0,1140.3915342764012,493.3674429476293
53,0.101929,-315.927734,1174.239868,1.0,1140.0552302764013,494.0861929476293
54,0.100342,-316.062836,1174.512573,1.0,922.8845152764012,473.59900994762927
55,0.102051,-316.219391,1174.828247,1.0,924.4058162764012,472.86463494762927
56,0.103271,-316.397308,1175.187012,1.0,925.9105772764012,472.56043594762923
57,0.108398,-316.605072,1175.606079,1.0,1133.1838922764011,511.61954894762926
58,0.103638,-316.824402,1176.047485,1.0,1135.9973692764013,515.0679739476293
59,0.101807,-317.059235,1176.519287,1.0,1139.8325742764011,509.28611394762925
60,0.105103,-317.322174,1177.046997,1.0,1067.1163872764012,499.15305694762924
61,0.106567,-317.609711,1177.624146,1.0,930.2972962764012,484.4582939476293
62,0.113037,-317.937592,1178.282715,1.0,931.5396662764012,483.44245494762924
63,0.113037,-318.289093,1178.989502,1.0,934.7680602764012,474.07062894762925
64,0.11438,-318.667725,1179.752319,1.0,1138.4528132764012,507.73151794762924
65,0.113037,-319.065582,1180.55542,1.0,1146.9647762764012,507.96381794762925
66,0.114258,-319.489136,1181.413086,1.0,1153.0546202764012,498.61603894762925
67,0.114014,-319.931061,1182.310059,1.0,1159.4430482764012,487.67121494762927
68,0.112793,-320.374176,1183.212646,1.0,1168.6753472764012,485.97440694762923
69,0.113281,-320.811737,1184.107544,1.0,1173.5367982764012,483.28800594762924
70,0.113159,-321.237946,1184.988525,1.0,1183.8971492764013,485.94089894762925
71,0.113647,-321.661224,1185.875977,1.0,1188.1984192764012,487.8657339476293
72,0.113281,-322.07785,1186.765381,1.0,1136.8300112764011,501.7665819476293
73,0.110352,-322.474091,1187.628418,1.0,1139.6438532764012,497.14695394762924
74,0.108521,-322.855194,1188.476074,1.0,1141.0442442764013,487.93195694762926
75,0.113281,-323.245636,1189.365356,1.0,1151.5339902764013,484.15610894762926
76,0.11377,-323.627899,1190.259277,1.0,1152.3192682764013,480.06968294762925
77,0.101929,-323.959259,1191.057129,1.0,1243.2650692764012,517.0992849476293
78,0.114014,-324.318542,1191.953735,1.0,1247.0607232764012,516.7517199476292
79,0.114502,-324.6604,1192.856567,1.0,1245.7803282764012,510.8387869476293
80,0.113403,-324.975952,1193.752563,1.0,1245.5288632764011,504.30558394762926
81,0.111572,-325.264435,1194.636597,1.0,1245.1025942764013,504.6323049476293
82,0.112183,-325.533875,1195.53186,1.0,1242.5898982764013,497.47507894762924
83,0.11084,-325.78421,1196.425049,1.0,1236.7606752764011,493.70658494762927
84,0.107788,-326.014221,1197.297119,1.0,1235.4406062764012,494.6899219476293
85,0.101074,-326.217255,1198.117798,1.0,1232.2557922764013,496.48972694762926
86,0.109863,-326.423096,1199.010376,1.0,1229.3221982764012,494.51200494762924
87,0.108765,-326.611694,1199.896362,1.0,1225.9653872764013,492.09748494762925
88,0.109375,-326.783508,1200.789185,1.0,1222.6810852764013,490.0877489476293
89,0.109009,-326.934326,1201.684448,1.0,1216.6168762764012,485.2867549476293
90,0.108521,-327.061462,1202.583008,1.0,1221.0255672764013,484.50513794762924
91,0.108276,-327.163452,1203.485962,1.0,1220.3159722764012,478.01533094762925
92,0.107666,-327.240051,1204.387329,1.0,1217.0557192764013,476.53934894762926
93,0.109375,-327.292206,1205.305176,1.0,1346.6273742764013,519.1012079476293
94,0.110596,-327.319366,1206.235962,1.0,1338.5399712764013,520.1756399476292
95,0.107422,-327.320801,1207.1427,1.0,1330.2739802764013,521.2175409476292
96,0.108643,-327.296875,1208.065063,1.0,1319.3397762764012,512.2658499476292
97,0.108154,-327.24646,1208.99646,1.0,1310.1357972764013,512.7566339476293
98,0.108643,-327.167328,1209.950928,1.0,1301.3276912764013,507.09019094762925
99,0.108154,-327.058502,1210.920044,1.0,1293.3962952764011,504.55033494762927
100,0.107178,-326.918671,1211.899292,1.0,1288.8508852764012,502.29252194762927
101,0.107788,-326.744446,1212.90271,1.0,1325.5206842764012,529.8446769476293
102,0.109985,-326.529205,1213.946167,1.0,1314.7765442764012,532.3412899476293
103,0.109497,-326.272675,1215.016479,1.0,1297.1510552764012,525.9182239476293
104,0.108521,-325.972473,1216.116699,1.0,1276.0933162764013,513.8536189476292
105,0.108765,-325.625092,1217.256348,1.0,1260.155084276401,508.52305194762926
106,0.109253,-325.230316,1218.437866,1.0,1106.3156062764012,485.55961194762926
107,0.109619,-324.794098,1219.659302,1.0,1096.763604276401,481.98295194762926
108,0.110229,-324.324036,1220.906372,1.0,1085.624200276401,499.58161494762925
109,0.109375,-323.836243,1222.130005,1.0,1074.8667542764013,505.99488394762926
110,0.109741,-323.312775,1223.355713,1.0,1070.2224672764012,503.96555694762924
111,0.107544,-322.756012,1224.55957,1.0,1094.0732972764013,512.6978869476293
112,0.109863,-322.150726,1225.792847,1.0,1089.9567202764013,507.67527394762925
113,0.113647,-321.500397,1227.076416,1.0,1089.4930962764013,501.34159494762923
114,0.111328,-320.853912,1228.342773,1.0,1085.3485652764011,501.37589594762926
115,0.109009,-320.219025,1229.593994,1.0,1105.9127742764013,523.3790699476292
116,0.109985,-319.575165,1230.872437,1.0,1112.7264952764012,522.9438899476293
117,0.110718,-318.921844,1232.171143,1.0,1118.1228572764012,521.6861379476293
118,0.109253,-318.265656,1233.464844,1.0,1123.7041562764011,520.2179679476292
119,0.105347,-317.614166,1234.72168,1.0,1128.2422422764012,506.78849394762926
120,0.105713,-316.930664,1235.991943,1.0,1219.6951232764013,517.8402819476293
121,0.104736,-316.213531,1237.253296,1.0,1275.588311276401,519.5990409476292
122,0.10376,-315.454071,1238.501587,1.0,1267.8960512764013,518.1427119476293
123,0.102783,-314.650635,1239.729614,1.0,1251.362359276401,510.86841994762926
124,0.102539,-313.798431,1240.943604,1.0,1238.1891412764012,509.9752919476293
125,0.101685,-312.905701,1242.13501,1.0,1222.0178772764011,503.55274594762926
126,0.10437,-311.941956,1243.344604,1.0,1190.8015682764012,505.64353594762923
127,0.102905,-310.944458,1244.526245,1.0,1164.658013276401,508.7100029476293
128,0.102783,-309.902588,1245.692993,1.0,1152.7183162764013,510.75367394762924
129,0.103394,-308.810669,1246.847778,1.0,1138.5723202764011,509.90946594762926
130,0.102783,-307.679413,1247.97644,1.0,1121.2926572764013,507.03797494762927
131,0.109253,-306.426544,1249.155762,1.0,1104.5931942764012,506.6359059476293
132,0.102905,-305.194275,1250.258667,1.0,1090.3724912764012,504.78602194762925
133,0.10376,-303.901764,1251.375366,1.0,1075.615777276401,497.3056449476293
134,0.102417,-302.588348,1252.494141,1.0,1072.3567442764013,486.11466594762925
135,0.101929,-301.253998,1253.639648,1.0,1060.0818422764012,526.2207149476292
136,0.102173,-299.912079,1254.819458,1.0,1063.2670222764011,525.4249079476292
137,0.102051,-298.583008,1256.026978,1.0,1084.2689752764013,527.1716729476293
138,0.103149,-297.251465,1257.274536,1.0,1096.3818902764012,531.2038689476292
139,0.102539,-295.931213,1258.533203,1.0,1115.6964662764012,543.4632989476293
140,0.102661,-294.59906,1259.798828,1.0,1128.9970032764013,537.8018299476292
141,0.107422,-293.187653,1261.103394,1.0,1136.3232972764013,531.5093799476292
142,0.103027,-291.816559,1262.313354,1.0,1133.4364562764013,520.3442799476293
143,0.104248,-290.400848,1263.491943,1.0,1126.7183162764013,517.3049739476293
144,0.103394,-288.971222,1264.606079,1.0,1120.6870662764013,526.1038319476293
145,0.103149,-287.515869,1265.664185,1.0,1107.6346982764012,527.7890739476293
146,0.101318,-286.06134,1266.649658,1.0,1094.2756892764012,529.2077749476293
147,0.101562,-284.582886,1267.583618,1.0,1070.225152276401,527.5002249476292
148,0.104858,-283.034546,1268.494019,1.0,1050.7257622764012,530.3470269476293
149,0.105835,-281.453583,1269.357178,1.0,1021.5722592764012,529.3528859476293
150,0.107056,-279.836853,1270.175293,1.0,1006.2964412764012,519.3615529476292
151,0.106567,-278.215881,1270.9375,1.0,978.9457942764012,511.6970329476293
152,0.105957,-276.598328,1271.657593,1.0,961.1720522764012,491.27958294762925
153,0.105957,-274.985199,1272.361572,1.0,949.6958552764012,466.73350094762924
154,0.105347,-273.394592,1273.070801,1.0,940.6277402764013,450.66550794762924
155,0.105713,-271.820435,1273.811646,1.0,935.4274232764012,522.3751639476293
156,0.106201,-270.272827,1274.591309,1.0,952.7618342764013,524.5541499476292
157,0.105347,-268.771423,1275.397583,1.0,982.5646302764012,516.1381339476293
158,0.105469,-267.310791,1276.218506,1.0,1002.6787652764012,513.7358509476293
159,0.106201,-265.888123,1277.036987,1.0,1022.6896912764012,510.26291994762926
160,0.106689,-264.504852,1277.836792,1.0,1017.8887872764012,527.2490959476293
161,0.105347,-263.194763,1278.59082,1.0,1029.0983822764013,525.9643059476293
